M_S,SIG,SIGMA_SIG,BKG,SIGMA_BKG
7.0,37.73335,0.0992563,29.39,2.2008
7.25,24.13935,0.04227239,19.077,1.5156
7.5,15.31784,0.03191193,10.3493,0.773637
7.75,9.575547,0.006389183,5.4507,0.4493
8.0,5.898946,0.003898349,3.2667,0.60249
8.25,3.566729,0.007954541,1.8507,0.16312
8.5,2.119711,0.003161998,0.9094,0.1626
8.75,1.233675,0.00084941801,0.50201,0.087879
