M_S,SIG,SIGMA_SIG,BKG,SIGMA_BKG
7.5,7.477213,0.003060177,7.4136,0.85353
7.75,4.7324525,0.00099646035,5.9449,0.62421
8.0,2.941875,0.001080078,2.46,0.41332
8.25,1.7977446,0.00046139788,1.9032,0.41886
