M_S,SIG,SIGMA_SIG,BKG,SIGMA_BKG
7.5,10.03476,0.0018314815,10.9602,0.735715
7.75,6.338528,0.00101817,5.8598,0.71678
8.0,3.9412917,0.00035285153,3.8219,0.52082
8.25,2.4083651,0.00063441154,1.8387,0.42118
